AGE;YEARS_WITH_BANK;MARITAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;INCOME;ADDRESS_DATE;JOB_DATE;WITH_BANK_DATE;BALANCE
51;15;S;SEC;OTH;F;0.0;;;2002-02-28;168.16
25;3;S;HGH;PVE;M;369.23;1992-11-18;2012-10-22;2014-01-10;801.63
41;11;M;HGH;PVE;M;269.23;1992-01-01;2005-09-01;2005-10-13;2307.69
57;6;W;BCR;STE;F;456.55;1991-06-01;2006-03-17;2010-07-14;6307.69
41;12;M;BCR;STE;M;338.81;2002-06-15;2003-01-01;2004-09-02;2307.69
61;12;M;BCR;STE;F;563.34;1996-08-01;1996-10-01;2004-08-12;9223.79
63;7;M;HGH;STE;M;320.13;2005-12-01;1979-03-29;2009-08-22;1501.73
60;4;M;HGH;RET;F;192.57;2002-07-17;;2012-12-14;1274.1
44;11;M;BCR;STE;F;348.66;2004-09-10;1999-09-15;2006-01-11;2307.69
45;12;M;BCR;STE;M;709.89;1986-09-01;2002-02-01;2004-07-22;4615.38
55;12;M;HGH;STE;M;520.19;1991-07-11;2004-08-01;2004-10-25;2307.69
50;9;W;HGH;PVE;F;180.16;1989-09-01;2014-05-06;2007-12-26;3943.9
67;5;D;BCR;RET;F;498.54;1998-01-01;;2012-06-18;5370.66
45;2;D;HGH;PVE;F;179.72;1972-07-25;2011-06-03;2015-03-05;876.42
30;9;;HGH;OTH;M;0.0;;;2007-08-24;1049.58
74;15;M;BCR;RET;F;465.3;;;2002-05-24;1580.77
46;14;M;BCR;PVE;M;2587.81;2009-10-20;2010-06-01;2002-07-15;0.0
33;9;;HGH;PVE;F;0.0;;;2008-04-10;2307.69
37;8;M;HGH;STE;M;668.63;1980-07-07;2007-02-01;2008-07-30;2307.69
48;2;M;HGH;PVE;M;403.79;2007-01-01;2009-02-01;2015-06-05;4615.38
50;11;M;HGH;PVE;F;230.77;2008-02-12;2005-04-14;2006-05-05;400.81
24;1;M;HGH;PVE;F;231.92;2013-06-01;2016-04-05;2016-04-04;4615.38
64;1;M;HGH;RET;M;369.23;1974-03-01;2000-10-02;2015-07-16;2307.69
62;12;D;HGH;RET;F;213.68;1963-01-01;;2005-04-25;5137.5
69;0;M;HGH;RET;F;0.0;1972-06-01;;2016-10-11;2371.15
48;10;M;HGH;STE;M;223.08;1997-01-01;2012-05-15;2007-05-31;2093.39
36;6;M;HGH;SFE;F;307.75;2014-05-04;2010-04-15;2010-10-11;5093.22
41;11;M;HGH;PVE;M;378.13;2000-02-01;2009-11-10;2005-07-08;1307.69
42;11;M;HGH;PVE;M;475.74;1975-04-18;2016-07-01;2006-03-17;1758.49
43;12;S;BCR;STE;M;570.44;2014-01-01;1996-07-27;2005-02-23;2307.69
45;8;;HGH;OTH;M;0.0;;;2008-07-11;443.61
38;13;M;HGH;PVE;M;770.78;1980-01-01;2001-11-01;2003-07-07;8544.06
37;1;M;BCR;PVE;F;228.21;2010-06-18;2014-10-15;2015-08-20;4615.38
54;10;M;HGH;RET;M;185.25;1963-01-03;;2007-06-29;395.19
45;0;M;BCR;STE;F;338.46;2013-06-01;2000-06-01;2016-10-17;213.65
37;0;S;HGH;RET;F;187.11;1980-06-08;;2016-10-18;2307.69
47;15;D;BCR;PVE;F;1606.16;1976-04-01;2016-01-01;2002-01-10;12654.37
44;10;M;HGH;PVE;M;394.53;2009-12-26;2007-06-18;2007-06-27;3547.92
28;4;S;HGH;PVE;F;201.87;1989-01-18;2014-04-12;2013-07-03;2629.27
40;4;M;HGH;STE;F;284.59;2000-01-15;2007-09-03;2012-10-05;78.44
55;10;M;HGH;PVE;F;202.2;1962-05-15;2006-02-01;2006-07-24;411.92
42;9;M;BCR;PVE;M;589.13;1975-04-25;2004-06-21;2008-03-27;4615.38
32;0;M;HGH;PVE;M;345.34;1985-04-13;2016-02-01;2016-08-15;813.19
41;10;M;HGH;PVE;F;225.06;2004-06-13;2006-11-15;2007-01-12;592.79
28;3;S;HGH;PVE;M;538.96;2005-01-01;2014-03-30;2014-03-26;790.38
52;2;D;HGH;STE;M;312.32;1972-05-01;1991-01-07;2014-11-18;1219.79
29;1;M;HGH;PVE;M;338.46;2012-01-01;2014-06-01;2016-03-07;285.15
25;0;S;BCR;PVE;F;384.62;1992-11-06;2012-06-01;2016-07-22;248.31
67;2;M;HGH;RET;M;174.19;1950-01-16;;2015-04-20;395.19
55;10;M;HGH;PVE;F;673.76;2002-12-15;1998-07-01;2007-03-12;4615.38
66;10;D;HGH;RET;F;207.23;1970-07-01;;2007-02-01;2410.67
35;2;M;BCR;STE;F;288.46;2005-05-10;2005-08-10;2015-04-28;226.41
68;1;M;HGH;RET;F;384.62;1980-02-01;2001-08-15;2016-05-28;5366.71
62;11;M;HGH;STE;M;316.5;1997-08-02;1977-07-08;2005-07-14;3892.9
57;5;W;SEC;STE;F;167.58;1987-01-21;2002-12-26;2011-08-19;1911.72
34;1;M;HGH;PVE;M;182.25;1983-09-12;2012-07-01;2015-07-24;3829.96
62;12;M;BCR;PVE;F;2270.81;2010-08-27;2002-12-01;2005-01-19;9207.98
48;11;M;HGH;PVE;M;261.42;2003-12-25;2014-10-03;2005-09-01;2307.69
33;3;S;HGH;PVE;M;353.85;2010-06-01;2007-11-22;2014-04-26;2307.69
26;1;S;HGH;PVE;F;427.53;1991-03-25;2015-09-02;2016-04-20;5615.38
65;11;M;BCR;RET;F;639.69;2010-01-01;;2005-07-09;2371.15
45;1;M;HGH;PVE;M;305.37;2012-01-01;1997-08-18;2015-12-03;3201.06
47;10;M;HGH;PVE;M;407.81;1970-08-09;2014-04-17;2006-07-12;4615.38
51;11;M;BCR;STE;F;373.01;2011-02-01;1997-09-01;2005-10-07;412.55
73;13;M;BCR;RET;M;245.85;1978-01-01;;2003-10-23;553.27
27;3;M;HGH;PVE;F;193.59;2012-12-01;2014-03-01;2013-12-25;5346.17
23;4;;HGH;PVE;M;0.0;;2014-01-16;2012-11-30;2307.69
55;13;D;HGH;STE;F;241.99;1962-05-26;2011-07-01;2003-10-03;2307.69
32;3;D;HGH;PVE;M;342.57;1985-10-13;2014-10-17;2013-12-10;4615.38
59;7;M;HGH;RET;F;225.67;2010-09-01;1995-08-26;2010-06-08;3793.85
65;11;M;HGH;RET;M;161.57;1952-02-14;;2006-03-29;2608.27
62;7;M;HGH;RET;F;198.03;1955-04-13;;2010-03-15;4347.12
49;10;S;HGH;PVE;F;390.98;2004-03-01;2007-06-26;2007-06-25;2307.69
63;12;W;BCR;STE;F;941.54;1985-07-07;2010-01-01;2004-10-25;1626.39
45;15;M;BCR;PVE;M;1497.38;1972-06-27;;2001-12-26;2307.69
66;7;W;PRS;RET;M;238.39;2005-01-01;;2009-09-21;3880.79
44;13;S;BCR;PVE;M;1138.22;2015-06-01;2015-10-01;2004-03-23;7692.31
41;10;D;HGH;PVE;M;292.25;1976-04-15;2006-12-10;2007-02-23;630.77
34;8;M;HGH;PVE;M;386.38;1986-02-01;2007-03-01;2008-12-24;3023.08
47;1;M;HGH;STE;M;731.65;2014-05-01;1992-01-03;2016-03-22;7692.31
63;1;M;HGH;RET;M;200.0;1966-03-20;2001-08-14;2016-05-27;213.84
61;6;M;PRS;STE;M;378.82;1998-12-31;1988-03-09;2011-05-04;8939.51
50;12;M;HGH;STE;F;240.93;1985-12-01;1988-12-27;2005-03-07;4750.21
64;2;W;BCR;RET;F;649.22;1960-01-01;;2014-10-22;9095.04
43;5;D;HGH;STE;F;293.49;1974-08-05;2002-07-01;2011-09-21;4469.75
56;10;M;HGH;STE;F;286.46;1986-09-19;1983-11-14;2007-01-12;6704.63
46;10;M;PRS;STE;M;414.47;1971-10-14;1999-02-01;2007-04-19;802.58
60;10;M;HGH;STE;F;215.38;1979-08-12;1988-02-24;2007-03-12;161.46
68;8;D;PRI;RET;M;153.83;2002-10-01;;2008-08-18;2766.35
58;12;M;HGH;RET;F;345.35;1990-07-19;;2005-03-29;979.47
28;0;S;HGH;PVE;M;388.65;1989-12-24;2016-09-01;2016-09-09;4615.38
39;12;S;HGH;PVE;M;347.23;1978-12-13;2005-01-01;2004-08-05;8501.29
67;7;M;HGH;RET;F;286.66;1980-01-01;;2010-04-19;790.38
57;2;M;BCR;PVE;M;384.62;1970-06-21;2006-03-14;2015-03-25;2307.69
24;4;S;HGH;RET;M;169.64;1993-09-11;;2012-09-17;1194.47
35;4;M;HGH;PVE;M;429.09;1982-08-23;2015-01-05;2013-06-26;4615.38
45;2;S;BCR;PVE;F;230.77;1972-06-16;1999-01-20;2014-12-30;2307.69
62;11;M;BCR;STE;M;785.74;1987-11-29;2010-08-01;2005-07-11;3496.63
65;14;D;BCR;OTH;F;606.26;2003-01-01;;2003-07-03;553.27
40;5;M;BCR;STE;F;466.98;2013-11-23;2012-07-12;2012-03-26;1383.17
34;1;M;HGH;PVE;F;384.62;2004-08-01;2014-01-01;2016-01-22;2307.69
59;12;M;HGH;SFE;M;1000.0;2006-01-01;2004-08-04;2005-05-18;7692.31
62;5;M;BCR;STE;F;303.02;1987-01-01;2008-02-01;2011-10-03;5877.76
33;10;M;BCR;PVE;M;561.96;1984-08-17;2006-09-01;2006-09-21;9482.89
64;7;M;HGH;RET;M;216.53;2011-09-01;;2009-09-18;5137.5
70;12;M;HGH;RET;F;328.68;2013-05-01;;2005-06-23;2055.0
69;11;M;HGH;RET;F;190.39;2001-09-01;;2006-01-17;1920.63
49;11;M;BCR;STE;F;647.63;2003-01-01;2004-05-01;2005-08-12;5384.62
62;10;M;BCR;RET;F;175.94;1978-04-15;;2006-12-02;3003.46
67;10;W;HGH;RET;F;271.89;1990-08-14;;2007-03-19;2766.35
54;8;M;HGH;PVE;M;139.98;2008-01-01;2008-06-16;2009-03-05;2307.69
45;8;M;MAS;STE;F;494.5;2013-01-01;2008-07-01;2008-07-10;2541.62
44;2;M;BCR;STE;F;724.04;2001-11-04;2002-11-04;2014-09-11;2195.62
27;0;S;BCR;STE;M;245.91;1990-02-25;2015-05-04;2016-10-14;2307.69
50;11;S;BCR;PVE;F;410.62;1986-02-01;2012-11-01;2006-02-28;8329.87
71;3;M;HGH;RET;M;229.15;1971-01-01;;2013-09-25;1181.62
32;6;S;BCR;PVE;M;421.16;1985-07-30;2011-03-29;2010-10-02;2307.69
69;0;M;HGH;RET;M;200.74;2008-05-22;;2016-10-04;3319.62
66;10;M;HGH;RET;F;271.0;1982-01-01;;2006-10-19;5177.02
31;2;M;HGH;PVE;M;364.14;2005-12-05;;2014-07-21;1076.92
55;12;M;BCR;STE;F;408.92;1992-09-01;1996-09-01;2005-06-29;2461.54
30;0;M;BCR;PVE;F;369.23;2012-02-01;2007-02-01;2016-10-18;290.3
58;10;S;BCR;STE;F;463.7;2000-01-01;1995-04-18;2007-03-29;2307.69
55;14;M;BCR;PVE;M;0.0;1990-09-15;2010-07-03;2003-01-21;9615.38
58;1;M;HGH;RET;M;307.69;1997-09-07;2001-05-11;2016-02-22;92.16
46;10;M;BCR;STE;M;377.0;2010-01-01;1997-06-01;2006-11-08;2307.69
45;12;M;HGH;STE;M;455.57;1998-01-01;1993-11-01;2004-09-21;7692.31
47;12;M;HGH;PVE;M;1411.48;2003-09-01;2007-04-01;2005-04-26;2307.69
34;4;M;HGH;PVE;M;343.78;1989-01-01;2012-11-26;2012-11-20;807.37
64;11;M;BCR;STE;M;586.5;2001-12-31;2000-01-01;2006-03-16;7692.31
30;6;M;HGH;PVE;F;196.71;2007-08-21;2011-10-21;2010-11-09;894.51
24;2;S;HGH;PVE;M;319.55;1993-12-09;2015-04-01;2015-04-18;4615.38
53;13;W;HGH;STE;F;282.39;2005-02-20;1982-09-17;2004-06-09;821.33
71;1;S;HGH;RET;F;244.39;1998-06-01;;2016-02-23;5335.1
29;2;M;HGH;PVE;F;261.15;1988-01-03;2011-06-01;2015-01-14;5178.01
52;4;D;BCR;STE;F;332.32;1986-01-01;1987-05-05;2012-11-28;2307.69
58;11;W;HGH;RET;M;0.0;1989-09-30;;2006-03-03;4615.38
65;2;M;BCR;RET;F;228.66;1982-07-01;;2014-10-29;3206.31
52;11;M;HGH;PVE;M;401.6;2006-09-27;2011-10-17;2005-12-28;482.03
57;12;M;HGH;STE;F;278.14;1984-04-01;1983-01-24;2005-04-12;553.27
44;0;M;HGH;STE;F;292.31;2000-05-01;2005-03-01;2016-10-17;293.07
46;13;M;BCR;STE;M;606.9;2009-06-01;2002-10-01;2003-07-21;6153.85
45;10;S;HGH;RET;M;331.64;1981-01-01;;2007-04-02;7368.76
35;4;M;HGH;PVE;F;170.32;2005-03-22;2010-07-20;2012-12-25;1219.79
42;11;M;HGH;STE;F;282.07;2011-01-01;1995-07-20;2005-07-12;632.31
38;9;M;HGH;PVE;M;169.23;1979-11-12;2010-02-01;2007-11-13;6115.38
38;10;S;HGH;PVE;F;678.87;1979-09-29;2006-04-10;2006-07-24;1954.97
47;10;M;HGH;STE;F;260.27;2000-01-12;1994-03-07;2006-11-15;2307.69
53;8;M;HGH;PVE;M;355.49;1970-09-01;1988-12-22;2008-08-20;2307.69
27;0;M;HGH;PVE;M;0.0;2016-01-01;2012-05-01;2016-10-18;7020.14
48;8;M;BCR;PVE;F;773.45;1983-01-01;2014-06-09;2008-09-18;1614.74
53;4;S;HGH;STE;M;258.77;2012-10-01;1994-07-01;2013-04-08;7449.59
45;4;M;HGH;STE;F;174.2;1990-05-01;1997-06-23;2013-06-07;3242.76
31;2;D;BCR;STE;F;276.92;2012-06-01;2013-12-01;2014-09-01;264.92
39;10;D;HGH;PVE;F;344.69;1978-10-06;2006-07-03;2006-07-11;2307.69
31;1;S;HGH;PVE;M;185.72;1986-10-17;2009-10-01;2015-11-23;5039.43
52;14;M;BCR;STE;F;311.83;2003-04-02;1992-12-30;2003-05-23;2923.08
67;2;M;HGH;RET;M;195.78;1950-02-27;;2014-11-17;395.19
43;3;M;HGH;PVE;F;213.69;1995-09-16;2016-01-01;2013-12-12;6354.06
65;12;M;BCR;RET;F;258.14;2009-10-01;;2005-06-24;4394.54
48;12;S;HGH;PVE;M;573.58;1978-07-01;1998-05-17;2004-08-23;480.98
31;2;S;HGH;PVE;M;222.57;1995-01-01;2014-07-17;2014-11-19;1228.65
60;10;D;HGH;PVE;F;278.04;2009-08-20;2010-06-24;2007-01-10;7692.31
34;8;M;PRS;PVE;M;269.23;1983-09-19;2007-08-01;2008-11-24;194.91
63;11;M;HGH;PVE;M;210.25;1987-01-01;2003-12-01;2006-06-20;2307.69
45;12;M;BCR;STE;M;471.96;2009-12-03;2007-03-01;2005-04-04;2307.69
74;0;M;HGH;RET;F;289.7;1973-01-01;;2016-10-19;355.67
38;9;D;HGH;STE;F;312.35;1979-04-16;2009-01-15;2007-11-20;2310.28
47;14;S;BCR;PVE;F;827.12;1997-01-15;2004-07-01;2003-02-03;2307.69
45;11;M;BCR;STE;F;331.84;1996-01-01;2013-09-21;2005-12-20;1179.13
47;8;S;HGH;PVE;F;185.15;2008-05-01;2008-10-01;2008-11-19;3155.12
25;2;S;HGH;PVE;M;283.42;1992-05-01;2015-10-01;2015-06-10;801.63
69;2;S;HGH;RET;M;819.84;2015-01-01;;2014-10-02;5358.81
55;9;M;BCR;PVE;M;169.91;1995-11-11;2013-04-01;2007-10-23;461.54
37;10;M;HGH;PVE;F;287.28;2011-11-30;2004-03-16;2007-02-27;7186.66
60;5;W;HGH;RET;M;167.66;1987-03-31;;2011-11-28;4230.77
40;4;M;HGH;PVE;F;164.89;2002-09-02;2014-08-13;2013-03-15;1237.65
68;11;M;HGH;RET;F;190.33;1976-08-02;1999-01-01;2005-12-23;3556.73
42;3;D;HGH;PVE;F;161.14;2009-05-01;2010-02-01;2014-03-28;2692.57
52;2;M;HGH;PVE;M;179.18;1990-04-01;2010-09-01;2014-11-10;4732.68
58;11;;HGH;OTH;F;0.0;;;2006-06-15;7692.31
59;4;M;HGH;PVE;M;585.43;1972-01-01;1980-01-28;2012-07-30;9465.36
53;12;S;BCR;STE;F;447.25;2014-10-20;1989-12-28;2005-06-28;6538.46
72;7;M;HGH;RET;M;215.63;1981-05-01;;2009-07-22;656.02
46;4;M;HGH;PVE;F;321.23;2002-04-01;2011-04-15;2012-12-07;2307.69
58;12;D;PRS;RET;F;211.46;1981-12-19;;2005-02-21;2307.69
71;4;M;HGH;RET;M;351.99;2002-01-01;;2012-12-28;5370.66
47;10;M;BCR;STE;F;387.95;1993-11-01;2011-09-01;2006-12-28;4615.38
30;2;M;BCR;PVE;F;223.08;1987-11-16;2014-09-04;2014-09-16;561.8
69;0;D;HGH;RET;M;195.39;1980-12-31;;2016-10-17;3003.46
63;5;M;HGH;STE;M;301.38;1983-01-01;1980-12-09;2011-11-18;1515.02
31;6;S;HGH;PVE;M;442.08;2009-07-03;2013-10-19;2011-04-29;1525.44
63;10;M;HGH;RET;M;277.64;1978-06-01;1992-05-16;2007-02-27;4347.12
36;12;S;HGH;PVE;F;647.96;1981-11-02;2006-04-01;2004-11-26;1923.08
66;10;M;BCR;RET;M;276.51;1958-01-01;;2006-09-25;592.79
65;11;M;HGH;STE;M;636.89;1968-01-01;1975-01-14;2005-12-05;796.32
59;5;W;HGH;RET;F;1245.03;2013-10-01;;2012-03-05;8115.38
52;12;M;HGH;STE;M;726.04;1965-06-03;1986-10-01;2005-03-30;2307.69
61;9;M;BCR;RET;M;492.23;1998-12-01;;2007-12-04;4988.25
40;3;M;HGH;PVE;F;301.14;1998-05-30;1996-07-25;2013-08-05;807.37
41;11;M;HGH;PVE;M;263.03;1976-12-27;1998-10-21;2005-07-11;2974.95
31;0;S;HGH;PVE;M;283.87;1986-05-07;;2016-10-10;1538.46
62;4;M;HGH;RET;M;226.43;2002-07-11;;2012-11-05;6569.27
41;1;M;HGH;PVE;F;384.62;1980-01-01;2014-10-14;2015-12-21;4615.38
29;5;M;PRS;PVE;M;635.29;1988-03-06;2014-06-05;2012-02-14;2307.69
41;5;S;BCR;STE;F;347.95;1980-10-01;2009-09-15;2011-11-04;692.31
36;4;M;HGH;PVE;M;385.64;2009-01-01;2014-06-16;2012-07-10;4615.38
55;10;M;BCR;STE;F;372.06;2010-12-31;1999-03-01;2006-07-11;7692.31
36;9;M;BCR;PVE;M;376.09;1981-03-03;2008-03-03;2008-03-07;7538.46
58;1;M;HGH;PVE;M;232.78;1959-01-11;1982-01-01;2015-11-04;229.69
39;2;M;BCR;STE;F;346.15;1999-01-12;2005-09-01;2014-10-14;429.0
54;11;S;HGH;PVE;F;726.93;1968-11-03;2004-03-16;2005-10-06;2307.69
64;11;M;HGH;RET;M;259.74;2001-08-10;;2005-08-15;5366.71
46;1;M;HGH;PVE;F;307.69;1995-01-01;2010-01-01;2015-11-03;2307.69
46;12;M;HGH;PVE;M;176.51;1998-11-12;2005-08-05;2005-06-30;4285.7
34;6;M;BCR;PVE;M;501.82;2013-06-01;2010-10-14;2010-11-26;8630.77
43;2;M;HGH;PVE;F;171.85;1993-05-01;2002-04-29;2014-08-22;1346.63
32;0;S;BCR;PVE;M;323.08;1985-02-09;2013-12-01;2016-10-19;344.5
39;0;M;HGH;STE;F;266.44;2005-05-01;2013-02-14;2016-10-13;2307.69
25;0;S;HGH;PVE;M;306.71;1992-06-24;2011-12-01;2016-09-09;273.69
62;11;W;HGH;OTH;F;279.36;1991-01-01;;2005-08-25;2307.69
40;4;M;PRS;PVE;M;475.59;2008-11-28;2011-06-17;2012-10-11;9465.36
68;5;M;HGH;RET;M;248.36;1988-01-01;;2011-09-28;2371.15
43;2;M;BCR;PVE;F;169.86;1976-06-30;2011-10-13;2015-04-22;3067.48
48;10;S;HGH;STE;F;461.54;2006-01-01;2004-03-01;2007-02-03;126.69
54;2;M;BCR;STE;M;427.97;1972-01-01;2008-10-01;2014-12-11;2307.69
63;12;M;BCR;STE;F;405.72;2007-07-24;1983-07-01;2005-04-12;3547.92
71;7;M;HGH;RET;M;293.25;1991-01-01;;2009-10-30;4900.38
42;13;M;MAS;PVE;F;1562.35;2014-07-14;2003-04-20;2003-07-10;2307.69
48;12;M;PHD;PVE;M;771.52;1994-06-01;2011-03-10;2005-03-22;2015.77
40;13;M;HGH;PVE;M;161.05;1977-03-10;2010-01-01;2004-05-31;2307.69
41;9;M;BCR;PVE;F;802.05;2007-11-05;2007-11-05;2007-11-06;2384.62
29;8;M;HGH;STE;M;391.66;1988-04-04;2013-12-01;2008-11-05;4615.38
62;1;M;HGH;STE;M;438.68;2000-01-01;2000-11-01;2016-04-12;801.63
30;3;M;HGH;PVE;F;353.85;2011-07-27;2013-10-15;2013-09-27;4615.38
41;6;M;HGH;PVE;M;192.68;2005-09-21;2015-06-01;2010-12-09;1815.22
34;1;M;HGH;PVE;F;346.29;2002-05-01;;2016-02-18;7692.31
65;12;W;HGH;RET;F;372.44;2007-07-01;;2004-11-17;316.15
46;11;S;HGH;PVE;M;305.27;1983-07-12;2001-07-01;2005-07-07;2307.69
64;12;M;BCR;RET;M;352.51;1970-05-01;;2005-01-19;5216.54
46;4;M;HGH;STE;M;630.77;1971-07-03;1989-07-10;2012-11-16;2307.69
38;3;M;HGH;PVE;F;233.33;2006-08-01;2014-02-01;2014-03-14;582.7
50;13;S;HGH;STE;M;343.67;2007-11-04;1989-08-18;2003-07-21;2541.62
38;0;M;HGH;PVE;F;300.0;2009-08-01;2012-12-01;2016-10-17;459.38
35;8;M;BCR;PVE;F;179.73;2008-10-21;2009-01-01;2008-11-19;5083.25
46;12;M;HGH;PVE;F;664.55;1990-06-16;1996-05-01;2005-01-25;3505.69
32;8;M;HGH;PVE;M;234.62;1985-12-09;2006-03-01;2009-06-17;1646.18
57;11;M;HGH;RET;M;294.43;1993-01-01;;2006-02-20;2759.23
45;8;M;HGH;STE;M;640.59;2007-01-01;2011-05-01;2008-12-02;2307.69
44;1;M;HGH;STE;F;231.29;1993-01-06;2004-04-01;2016-01-05;1381.64
48;8;M;HGH;STE;M;694.74;1969-12-13;2004-09-05;2008-12-25;562.51
71;11;M;BCR;RET;M;372.24;1981-06-25;;2005-07-07;2766.35
36;7;M;HGH;STE;M;451.96;2014-10-01;2000-07-01;2009-09-15;2307.69
45;3;M;HGH;PVE;F;269.23;2000-01-01;2009-07-20;2014-01-21;7887.8
38;0;M;HGH;STE;M;401.42;1987-01-01;2004-07-16;2016-10-13;7692.31
56;1;W;HGH;RET;F;254.73;1985-01-01;2000-12-18;2015-10-01;4615.38
53;10;M;HGH;STE;F;376.29;2005-07-01;1985-03-27;2006-07-07;8764.22
64;7;M;PRS;RET;M;200.17;1963-06-01;;2010-05-15;2134.04
65;14;D;BCR;RET;F;293.57;2004-01-01;;2002-10-21;5366.71
62;11;W;HGH;RET;F;245.51;1987-09-01;;2005-10-26;1644.79
63;11;M;HGH;RET;M;171.23;1959-05-05;;2005-10-21;637.05
65;10;M;HGH;RET;M;424.87;2009-10-03;;2007-02-14;799.31
62;5;W;HGH;RET;F;281.39;2003-05-05;;2012-03-16;7547.3
29;4;S;BCR;PVE;M;230.77;2010-01-01;2016-10-12;2012-11-01;1153.85
52;0;M;HGH;STE;F;532.4;2001-01-01;2015-04-01;2016-10-17;2307.69
52;10;M;BCR;STE;F;367.99;1992-08-22;2007-05-01;2007-04-27;6615.38
49;9;M;SEC;STE;F;117.38;1982-12-19;1996-02-17;2008-05-12;204.23
32;2;S;HGH;PVE;M;169.21;1993-01-01;2015-02-26;2015-02-26;361.16
28;2;;HGH;PVE;M;0.0;;2014-10-02;2014-10-03;2307.69
57;0;M;HGH;RET;M;230.77;1992-03-01;2002-01-04;2016-10-17;158.3
37;13;S;HGH;PVE;M;435.91;1984-03-04;2006-04-18;2004-03-03;2307.69
28;5;M;HGH;PVE;M;434.88;1989-10-31;2015-10-05;2012-04-26;1971.95
34;12;S;BCR;STE;M;771.28;;;2004-07-17;3461.54
62;3;W;BCR;STE;F;596.48;1966-07-01;1986-02-27;2014-04-04;2379.96
67;12;M;BCR;RET;F;288.85;1961-01-01;;2005-05-19;2529.23
58;4;M;SEC;PVE;M;180.1;1959-07-08;2010-06-01;2012-09-25;5214.71
48;11;S;BCR;STE;M;461.69;1985-08-29;2013-04-09;2006-06-16;6010.33
57;4;M;HGH;STE;M;794.2;1971-01-01;2013-09-01;2013-03-13;5384.62
43;11;M;HGH;PVE;F;170.69;2002-10-02;2007-02-01;2006-05-12;2307.69
52;12;S;BCR;STE;F;259.25;1965-12-01;1999-03-01;2004-10-11;3672.21
36;9;S;BCR;PVE;M;573.03;2010-10-05;2007-09-20;2007-09-26;2307.69
39;4;M;HGH;PVE;F;245.85;1978-03-19;2015-09-15;2012-11-09;4557.39
68;10;M;HGH;RET;F;293.16;1990-01-01;;2006-10-06;1146.06
37;11;S;BCR;PVE;F;662.13;1980-03-22;2014-01-01;2005-11-16;4615.38
72;10;W;HGH;RET;F;179.7;1972-01-01;;2006-12-05;2292.12
65;12;M;HGH;RET;M;286.33;2013-10-01;;2004-10-06;5371.45
43;12;M;HGH;PVE;M;382.05;2006-03-15;2013-12-26;2005-07-04;6573.17
71;13;M;HGH;RET;M;318.16;1977-03-08;;2004-02-18;1185.58
50;4;M;BCR;PVE;M;276.71;2006-06-01;2011-12-01;2012-08-14;813.19
56;12;M;BCR;STE;M;397.35;1961-08-09;1993-03-08;2005-03-31;3399.94
24;0;S;HGH;STE;M;221.97;1993-12-05;2014-05-10;2016-08-13;4055.11
64;11;M;HGH;STE;F;335.08;1990-01-01;1976-10-20;2005-09-14;4615.38
52;10;M;HGH;PVE;M;198.52;2006-01-01;1986-12-29;2007-07-02;1674.72
70;9;W;HGH;RET;F;227.22;1988-04-01;;2007-10-19;790.38
32;8;;HGH;OTH;F;0.0;;2009-03-27;2009-03-27;2307.69
44;12;M;HGH;STE;M;407.13;1973-02-17;2003-09-30;2005-05-16;6660.81
53;0;M;HGH;STE;M;615.38;1964-01-01;1998-07-03;2016-07-26;141.4
43;3;M;HGH;PVE;M;176.92;1974-02-19;2014-02-01;2014-02-05;2307.69
41;2;M;HGH;PVE;M;346.22;1976-02-10;2014-03-05;2014-09-23;4615.38
47;12;M;BCR;STE;F;639.17;2010-01-27;1996-10-01;2005-01-14;7692.31
65;5;M;HGH;RET;F;165.99;2009-01-01;;2012-06-20;790.38
37;13;M;HGH;PVE;F;812.22;2015-01-01;2005-11-30;2004-01-15;7745.77
70;9;S;HGH;RET;F;269.66;2000-05-01;1993-05-11;2008-02-22;932.65
66;0;W;HGH;RET;F;167.88;1952-10-01;;2016-10-17;3951.92
51;12;M;BCR;RET;M;314.74;1989-08-10;;2005-04-22;955.58
32;4;M;BCR;STE;M;347.18;1985-10-27;2012-05-07;2012-09-20;711.35
49;13;M;HGH;PVE;F;284.62;1991-09-30;2003-11-06;2003-11-28;1219.79
34;4;S;HGH;PVE;F;324.5;1983-11-14;2011-03-28;2013-01-17;7884.62
65;11;M;BCR;RET;F;285.51;1986-12-26;;2005-11-01;5366.71
44;10;S;HGH;STE;M;304.48;1973-08-17;1994-06-01;2006-10-24;2307.69
53;0;M;BCR;OTH;M;373.75;;;2016-10-19;2615.38
44;5;S;HGH;PVE;M;165.38;1973-04-17;2010-02-01;2011-10-04;2170.62
62;5;W;HGH;RET;F;189.14;1983-01-01;;2012-05-11;805.63
62;5;M;HGH;RET;M;173.92;1955-06-16;;2012-03-30;4460.41
63;10;S;PRS;RET;M;155.08;1966-01-01;;2006-11-08;2529.23
63;13;M;BCR;PVE;F;1530.21;1977-09-20;1990-08-07;2004-01-26;3076.92
35;8;M;HGH;STE;F;317.1;2003-01-01;2005-08-01;2008-12-01;1320.16
56;3;M;HGH;PVE;F;292.31;1978-07-20;2013-02-18;2013-09-13;2260.87
49;1;M;HGH;PVE;F;169.23;2010-01-01;2015-07-06;2015-07-20;2278.7
