MORTGAGE;MORTGAGE_TAKING_AGE;AGE;YEARS_WITH_BANK;MARITAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;INCOME;ADDRESS_DATE;JOB_DATE;WITH_BANK_DATE;BALANCE
N;;44;12;M;BCR;PVE;F;409.62;2007-03-26;2006-02-01;2004-07-15;463.24
N;;32;4;S;PRS;PVE;F;166.28;2012-06-01;2009-04-01;2012-10-02;730.02
N;;58;11;M;HGH;STE;M;302.29;1991-11-25;2001-11-21;2006-06-28;2762.13
N;;56;14;M;BCR;PVE;F;192.03;1976-01-01;2003-09-24;2002-08-29;593.84
N;;48;10;S;BCR;PVE;F;2354.71;1979-01-01;2005-04-12;2007-06-23;5802.91
N;;28;8;S;HGH;PVE;M;257.11;2000-06-20;2015-05-02;2008-11-10;1163.37
N;;38;1;M;HGH;PVE;F;246.15;1996-10-01;2015-02-01;2015-11-09;310.75
N;;42;12;M;BCR;PVE;M;1428.37;2004-01-01;2005-02-01;2005-02-24;69.57
N;;55;10;M;BCR;STE;M;349.18;2001-01-10;2004-10-25;2006-10-10;1362.85
N;;47;12;M;BCR;STE;M;600.86;2002-06-01;2002-12-01;2005-07-01;317.78
N;;70;4;W;PRS;RET;F;192.97;2001-09-01;;2012-10-24;490.41
N;;60;4;M;HGH;RET;F;197.02;1989-01-01;;2013-06-03;909.39
N;;39;1;M;HGH;PVE;F;248.46;2005-06-24;2010-09-01;2015-11-16;243.23
N;;62;11;D;HGH;RET;F;153.93;1960-01-01;;2005-12-10;1956.34
N;;51;11;D;BCR;STE;F;554.25;2011-10-28;1995-01-25;2005-09-26;2291.52
N;;31;1;M;HGH;STE;F;253.85;1986-05-26;2009-03-01;2015-11-10;129.48
N;;61;10;M;HGH;RET;M;309.42;1977-01-01;;2007-02-14;586.36
N;;62;4;M;HGH;PVE;M;239.09;1955-01-26;2006-06-01;2013-04-26;3080.44
N;;66;4;M;BCR;RET;M;164.19;1997-01-01;;2013-05-09;3491.91
N;;59;12;M;HGH;PVE;M;404.32;2001-07-24;1978-09-01;2005-07-05;681.42
N;;25;1;M;HGH;PVE;F;269.23;1992-05-11;2013-02-15;2015-11-10;174.79
N;;55;14;M;HGH;PVE;M;352.08;2005-09-19;2010-09-06;2003-01-30;1750.25
N;;67;1;M;HGH;RET;M;238.8;1950-01-06;;2015-11-06;75.81
N;;66;5;M;HGH;RET;M;203.84;2003-06-03;;2012-05-23;4213.62
N;;50;5;D;HGH;STE;F;615.97;2007-07-20;1996-01-01;2011-07-05;5049.18
N;;36;9;M;BCR;STE;M;403.41;2011-03-25;2007-07-09;2007-07-13;973.36
N;;58;1;W;HGH;RET;F;230.77;1975-01-01;2001-01-30;2015-11-13;317.02
N;;36;1;M;HGH;PVE;F;384.62;2013-01-01;2010-01-01;2015-11-09;145.89
N;;56;1;M;HGH;STE;F;294.45;2011-05-01;2001-06-15;2015-11-12;0.0
N;;60;13;M;BCR;SFE;M;533.85;2000-09-01;2009-10-16;2004-06-28;3245.25
N;;36;12;M;HGH;PVE;F;253.56;2002-01-01;2003-04-01;2004-11-05;1158.12
N;;53;12;M;HGH;STE;M;422.92;1964-01-15;1982-06-21;2004-10-21;8249.27
N;;66;15;M;BCR;RET;M;357.14;1977-10-01;;2002-05-27;1822.5
N;;70;12;W;BCR;RET;M;440.83;1984-02-01;;2004-08-25;2135.51
N;;61;1;D;HGH;RET;F;360.0;1961-10-10;2001-02-02;2015-11-16;202.96
N;;68;10;M;MAS;RET;F;383.86;1990-01-01;;2007-04-18;4804.9
N;;54;9;M;HGH;RET;M;205.08;1998-12-31;;2007-12-04;2114.23
N;;41;1;S;HGH;PVE;M;238.46;2007-09-01;2015-05-01;2015-11-10;3332.0
N;;53;9;M;HGH;PVE;F;207.4;1999-08-28;2008-08-08;2007-10-24;1582.36
N;;48;1;M;PRS;PVE;M;615.37;1974-06-01;1998-10-01;2015-11-11;180.51
N;;70;11;M;HGH;RET;M;224.5;2012-07-09;;2005-12-23;458.12
N;;29;1;M;HGH;PVE;F;192.31;2011-11-01;2013-01-01;2015-11-12;291.93
N;;65;12;D;BCR;RET;F;301.61;1952-05-23;;2005-03-22;4949.91
N;;62;1;W;HGH;RET;F;356.64;2005-01-01;;2015-11-10;8674.72
N;;65;10;M;HGH;RET;F;186.64;1974-01-01;;2007-07-03;3681.45
N;;68;7;M;BCR;RET;M;451.89;2003-07-30;1994-10-21;2009-08-03;3547.47
N;;56;1;M;BCR;RET;F;246.15;1961-01-07;2001-02-02;2015-11-16;229.07
N;;26;4;S;HGH;PVE;F;207.66;2013-01-01;2012-07-01;2012-08-20;2134.4
N;;42;7;S;HGH;PVE;M;252.56;2012-01-01;2009-10-01;2009-10-01;422.65
N;;50;4;M;HGH;PVE;F;215.38;2011-01-01;2013-09-01;2012-10-16;524.53
N;;69;5;W;HGH;RET;F;201.08;1975-01-01;;2012-04-09;2859.47
N;;65;11;W;HGH;RET;F;254.49;2005-07-01;;2005-09-20;602.8
N;;68;8;W;HGH;RET;F;251.38;1979-01-01;;2008-07-30;3138.44
N;;48;1;S;HGH;PVE;M;307.69;1969-03-29;2008-03-01;2015-11-07;235.64
N;;32;13;M;HGH;PVE;F;697.6;1999-09-01;2009-03-23;2004-02-04;1673.42
N;;68;12;M;PRS;RET;M;289.77;1994-06-30;;2004-08-06;4054.39
N;;68;3;M;HGH;RET;M;508.74;1961-05-01;;2014-05-27;3645.0
N;;69;13;M;SEC;RET;M;240.77;1980-12-31;;2004-07-03;1145.31
N;;36;10;M;BCR;PVE;F;598.36;2012-01-01;2015-03-01;2007-04-19;2535.21
N;;43;10;M;BCR;PVE;F;466.79;2015-01-01;2006-10-01;2006-10-06;0.0
N;;64;1;M;HGH;RET;M;194.64;2011-03-09;;2015-11-06;0.0
N;;46;11;M;HGH;PVE;F;290.17;2003-01-01;2012-11-01;2005-09-28;0.0
N;;21;1;S;HGH;PVE;M;185.37;1996-08-08;2015-12-01;2015-10-22;67.58
N;;66;11;W;HGH;RET;F;203.03;2006-11-15;;2005-09-19;669.39
N;;60;9;M;HGH;RET;F;161.81;1983-11-12;;2008-05-20;3717.9
N;;48;12;M;HGH;PVE;F;199.0;1996-01-13;2005-12-01;2005-02-23;4619.49
N;;38;2;M;HGH;STE;M;315.32;1989-01-01;2003-02-03;2014-12-11;346.64
N;;40;8;M;BCR;STE;F;289.68;1977-09-21;2012-10-01;2008-09-10;1930.5
N;;40;1;M;HGH;PVE;F;251.54;2013-01-01;2011-01-01;2015-11-10;164.3
N;;53;15;M;BCR;STE;M;222.96;1964-03-18;1996-10-15;2002-06-24;525.63
N;;64;10;W;HGH;RET;F;258.9;1953-11-05;;2007-03-22;3296.66
N;;74;8;M;HGH;RET;M;154.98;2000-01-01;;2009-05-11;1524.53
N;;33;8;S;BCR;OTH;F;385.37;1984-05-20;;2008-10-20;2828.47
N;;43;11;M;HGH;STE;M;460.43;1980-01-10;1995-02-03;2005-10-24;6899.32
N;;40;4;M;HGH;PVE;F;246.15;1995-01-01;2010-06-01;2012-11-28;163.69
N;;61;1;M;HGH;STE;F;230.77;1956-03-22;2000-01-01;2015-11-11;409.82
N;;64;11;M;HGH;RET;F;176.88;1979-12-25;;2005-10-24;183.84
N;;42;12;M;HGH;OTH;M;212.1;2007-07-15;;2005-01-28;360.09
N;;43;3;M;HGH;STE;M;341.25;2012-01-01;2009-01-15;2013-12-25;6899.32
N;;41;4;M;HGH;PVE;M;183.3;1976-04-27;1997-05-01;2013-02-21;4157.17
N;;54;10;M;BCR;PVE;M;461.54;1963-01-20;;2007-01-12;79.65
N;;29;2;M;BCR;STE;F;300.0;2013-01-01;2011-01-01;2014-07-10;232.01
N;;65;4;M;HGH;RET;M;288.88;1955-06-01;;2013-04-15;2187.0
N;;50;9;M;HGH;PVE;M;194.88;2001-11-01;2012-01-01;2007-10-15;2570.59
N;;62;2;M;HGH;RET;F;389.94;1980-05-01;;2014-12-17;8374.13
N;;72;15;M;MAS;RET;F;467.02;2008-06-15;;2002-05-10;3914.95
N;;68;13;M;BCR;RET;M;288.61;1966-05-01;;2003-10-15;4738.5
N;;73;13;M;BCR;RET;F;254.4;1944-10-31;1996-12-31;2004-06-22;2515.97
N;;55;11;M;PRS;PVE;M;236.69;1971-09-01;2013-11-01;2006-06-12;545.14
N;;56;1;W;HGH;RET;F;174.63;1992-01-01;;2015-10-21;141.11
N;;67;11;M;BCR;RET;M;445.42;1999-08-02;;2005-11-29;1376.44
N;;61;14;M;HGH;RET;M;264.12;2003-09-04;;2002-11-08;7188.1
N;;62;2;M;HGH;RET;M;528.47;1955-11-16;;2015-05-04;6530.94
N;;34;4;S;HGH;PVE;M;180.28;1983-03-16;2011-06-16;2012-09-19;760.26
N;;68;12;W;BCR;RET;F;271.02;1973-08-01;;2005-06-20;2190.69
N;;73;9;M;BCR;RET;M;368.87;1989-02-01;;2007-08-03;0.0
N;;44;1;M;HGH;SFE;M;422.92;2004-01-01;2013-10-10;2015-11-10;8287.77
N;;61;2;W;HGH;RET;F;159.39;1990-01-01;;2015-04-02;0.0
N;;70;12;M;HGH;RET;M;263.41;1993-01-01;;2004-09-24;687.18
N;;59;12;M;MAS;SFE;M;308.02;1998-05-01;2003-06-11;2004-12-27;8372.97
N;;67;5;M;HGH;RET;F;221.04;1972-11-27;;2012-03-22;4962.04
N;;69;13;W;BCR;RET;F;262.74;1972-01-01;;2004-01-21;36.01
N;;57;1;M;BCR;STE;M;406.62;2002-10-05;1986-11-04;2015-11-13;2984.68
N;;40;5;M;BCR;STE;F;346.15;2013-11-01;1998-02-16;2012-04-02;126.78
N;;65;5;M;BCR;RET;F;277.44;2009-01-01;1996-12-24;2011-10-07;3792.26
N;;39;15;S;BCR;PVE;F;1322.75;2014-03-13;2015-04-06;2001-09-07;1133.28
N;;54;1;M;HGH;PVE;F;181.17;1985-09-01;2007-05-10;2015-11-16;2865.95
N;;39;11;S;HGH;PVE;F;380.07;2009-08-01;2008-11-01;2005-09-21;540.26
N;;43;11;M;HGH;PVE;F;462.53;2004-11-01;2012-10-16;2005-12-23;656.55
N;;57;5;S;HGH;RET;M;172.47;2003-04-01;;2012-07-03;2134.19
N;;54;11;M;HGH;STE;M;360.96;2009-05-10;1985-06-01;2005-07-12;4114.77
N;;60;8;W;HGH;STE;M;743.62;1994-09-01;1985-08-26;2009-03-13;2047.08
N;;28;1;S;BCR;PVE;M;192.31;1989-08-20;2013-06-01;2015-11-12;148.71
N;;70;10;D;HGH;RET;F;168.91;2007-01-01;;2007-01-22;3238.26
N;;65;3;W;BCR;STE;M;1003.54;1984-01-01;2014-05-01;2014-02-19;0.0
N;;38;11;M;HGH;PVE;F;290.15;2011-05-13;2001-06-13;2005-10-06;1084.34
N;;48;1;M;PRS;PVE;M;238.46;2001-05-01;2013-04-01;2015-11-09;163.89
N;;44;1;M;HGH;PVE;M;230.77;1973-11-21;2011-01-01;2015-11-12;124.82
N;;68;4;W;HGH;RET;M;176.91;1949-11-19;;2013-03-20;2486.21
N;;44;12;M;BCR;STE;F;341.2;2002-08-23;2007-01-15;2005-05-20;3037.65
N;;60;9;M;PRS;PVE;M;266.79;2002-01-01;2005-06-01;2008-03-28;952.99
N;;69;8;W;HGH;RET;F;235.16;2009-01-01;;2008-12-08;909.39
N;;68;11;M;BCR;RET;F;260.01;1990-05-01;;2005-08-12;1786.05
N;;32;7;M;BCR;PVE;F;230.77;2015-01-01;;2009-07-29;207.18
N;;51;12;M;BCR;STE;F;301.14;2002-07-18;1992-09-01;2005-06-07;8365.46
N;;64;1;M;HGH;RET;M;201.68;1975-01-01;;2015-11-14;258.54
N;;66;11;M;HGH;RET;F;313.42;1984-04-01;;2005-08-16;4953.56
N;;63;7;W;HGH;RET;F;214.22;1980-01-01;;2010-05-27;4563.38
N;;51;11;M;HGH;SFE;F;323.08;2013-06-01;2004-07-01;2006-06-27;310.55
N;;58;11;M;HGH;STE;F;389.08;1984-01-01;2003-12-08;2006-01-04;2563.23
N;;47;6;M;HGH;STE;M;290.01;2002-08-01;1995-09-24;2011-01-28;1334.0
N;;69;6;M;PRS;RET;M;253.14;1948-05-13;;2011-04-27;974.67
N;;70;4;W;HGH;RET;F;176.16;1995-01-01;1998-03-04;2012-12-15;647.54
N;;36;11;M;HGH;STE;M;428.24;1981-12-26;2001-02-21;2006-03-02;3460.35
N;;74;11;W;HGH;RET;M;239.59;1996-03-01;;2005-08-05;14.03
N;;61;1;M;HGH;RET;F;223.08;2000-01-01;2001-01-27;2015-11-10;121.59
N;;66;10;M;HGH;RET;M;229.34;2011-06-15;;2007-02-17;4446.95
N;;51;11;M;HGH;STE;F;236.82;2005-02-21;2006-11-01;2005-08-26;65.5
N;;33;3;S;BCR;PVE;M;1968.04;2008-05-01;2016-05-01;2013-12-03;161.76
N;;51;12;S;HGH;PVE;F;0.77;1980-01-01;2005-04-15;2005-04-20;2890.38
N;;41;1;W;HGH;PVE;F;223.08;1997-01-01;1996-09-06;2015-11-12;311.02
N;;43;3;M;BCR;STE;M;423.08;1974-04-27;2004-06-01;2014-03-24;238.19
N;;25;1;S;BCR;PVE;M;253.85;1992-12-06;2014-11-10;2015-11-16;173.45
N;;34;1;M;BCR;STE;M;430.77;1983-06-13;2007-06-01;2015-11-07;260.95
N;;63;7;W;SEC;RET;F;166.24;1980-01-01;1994-12-07;2009-09-19;0.0
N;;40;3;M;BCR;STE;M;283.41;2008-01-01;2012-09-14;2013-12-17;1734.85
N;;46;1;S;PRS;PVE;M;507.69;1971-07-01;1996-08-01;2015-11-16;189.71
N;;69;4;S;HGH;RET;M;930.77;2012-10-05;;2013-05-17;4061.92
N;;68;3;M;HGH;RET;M;215.01;2000-01-01;;2014-04-29;879.54
N;;48;10;M;HGH;STE;M;641.02;1969-05-16;1991-06-30;2007-02-17;0.0
N;;72;11;D;BCR;RET;F;304.48;2005-05-17;;2006-01-05;3317.75
N;;50;11;M;HGH;PVE;M;699.89;2005-10-14;1999-09-16;2006-06-23;3994.55
N;;57;10;M;HGH;PVE;M;495.01;2009-01-28;2002-11-08;2006-12-21;1573.59
N;;58;13;M;HGH;PVE;M;392.32;2006-07-12;2003-02-01;2004-06-01;0.0
N;;70;6;D;HGH;RET;M;272.6;1986-04-01;;2011-04-13;3315.38
N;;62;6;W;HGH;RET;F;214.48;1980-01-01;1996-07-06;2011-04-19;4268.38
N;;68;10;M;HGH;RET;F;202.01;2006-07-03;1994-07-07;2006-09-27;2188.37
N;;58;12;M;BCR;SFE;M;307.69;1993-05-01;1999-04-01;2004-08-30;1589.99
N;;63;10;M;HGH;RET;M;322.19;1954-02-05;;2007-04-12;4954.29
N;;63;13;M;BCR;RET;F;298.46;2000-01-01;;2003-08-27;214.04
N;;40;10;S;PRS;PVE;M;592.31;1977-10-15;2000-12-18;2006-12-09;181.22
N;;29;1;S;BCR;PVE;F;179.88;2013-03-01;2015-08-19;2015-11-06;2078.69
N;;54;11;M;HGH;STE;F;275.01;1990-03-01;2003-10-01;2005-12-15;681.42
N;;57;5;S;BCR;STE;M;307.69;2004-01-01;1986-10-28;2011-10-15;206.76
N;;37;2;D;HGH;PVE;M;320.96;1980-10-01;2014-10-28;2015-02-20;269.86
N;;57;3;M;BCR;RET;M;157.77;1996-05-10;1999-05-16;2014-02-26;1993.08
N;;41;2;S;HGH;PVE;F;166.86;2011-08-03;2013-07-01;2014-10-27;181.71
N;;66;11;M;HGH;RET;M;312.64;2002-09-23;;2006-06-22;4995.86
N;;49;12;M;HGH;STE;M;234.21;1993-06-10;1993-06-01;2005-07-05;492.33
N;;63;8;M;HGH;RET;M;144.84;1992-05-01;;2009-03-02;3148.28
N;;65;13;M;BCR;RET;F;306.38;2010-06-26;;2004-06-08;4886.17
N;;56;13;M;BCR;STE;F;355.19;1996-12-07;1995-12-01;2003-10-23;2371.46
N;;42;1;M;HGH;PVE;M;430.77;1996-10-01;2003-07-01;2015-11-09;202.25
N;;71;10;M;HGH;RET;F;234.72;1979-12-31;;2006-11-15;586.36
N;;63;11;D;BCR;STE;M;394.67;1998-10-10;1992-01-08;2005-09-07;872.52
N;;68;11;W;BCR;RET;F;245.43;1979-01-01;2004-01-15;2005-07-22;2478.6
N;;63;6;D;BCR;PVE;M;607.69;2011-06-01;2012-01-01;2010-12-24;7495.67
N;;63;2;M;HGH;RET;M;215.13;1954-06-22;;2014-09-26;2988.9
N;;73;13;D;BCR;RET;F;364.43;2001-01-01;;2003-10-29;229.06
N;;33;3;M;BCR;PVE;M;2395.68;2015-05-01;2012-02-01;2013-11-17;3832.42
N;;51;12;M;HGH;PVE;M;270.82;2009-04-09;2009-08-01;2005-02-17;3810.93
N;;27;2;M;HGH;STE;F;230.52;1990-05-15;2014-12-19;2014-12-26;1188.49
N;;38;14;M;HGH;PVE;M;446.12;2004-09-17;2008-05-13;2003-05-23;6143.75
N;;43;4;M;PRS;PVE;M;269.2;2010-06-01;2015-02-04;2012-07-24;2662.48
N;;39;11;M;BCR;PVE;F;307.69;2013-01-01;2005-10-01;2005-12-13;238.18
N;;39;9;S;HGH;STE;F;225.33;1978-09-30;2002-06-28;2007-09-14;5736.94
N;;61;12;M;HGH;PVE;M;429.48;1972-07-15;2016-07-01;2005-04-20;1745.05
N;;62;3;M;HGH;RET;F;265.76;2001-05-01;;2014-02-07;7000.3
N;;64;13;D;BCR;RET;F;489.65;1969-03-31;;2003-08-20;1615.12
N;;60;2;M;BCR;STE;M;886.02;1996-08-01;2015-02-18;2014-12-15;6941.15
N;;68;4;M;BCR;RET;F;236.48;1974-03-10;;2013-03-01;462.47
N;;67;5;M;HGH;RET;M;239.44;1978-05-01;;2011-10-13;4965.1
N;;60;9;D;HGH;PVE;F;240.57;1996-01-01;2007-07-18;2007-08-03;118.33
N;;55;12;M;SEC;PVE;M;352.35;1962-09-27;1990-10-26;2004-08-12;69.98
N;;25;2;S;HGH;PVE;F;271.13;1992-04-11;2012-02-01;2014-08-25;0.0
N;;46;13;D;BCR;STE;F;336.98;1993-07-18;2000-10-02;2004-02-20;480.93
N;;70;12;W;BCR;RET;F;390.5;1982-03-15;;2005-04-02;1067.76
N;;64;11;D;HGH;RET;M;272.96;1953-06-14;;2006-03-30;0.0
N;;68;9;M;HGH;RET;M;247.91;2007-03-11;;2007-09-28;469.09
N;;59;11;M;HGH;RET;M;183.03;2000-09-05;;2006-01-11;293.18
N;;63;10;M;HGH;RET;M;277.64;1978-06-01;1992-05-16;2007-02-27;0.0
N;;63;3;M;HGH;RET;F;174.41;1954-04-28;;2014-01-30;2135.09
N;;70;13;M;HGH;RET;M;302.26;1990-02-28;;2004-02-25;1949.34
N;;67;9;M;BCR;RET;M;265.45;2010-02-04;;2007-10-15;3729.31
N;;59;8;D;HGH;RET;M;189.57;1996-09-01;;2008-08-01;3741.98
N;;43;11;S;BCR;STE;F;449.15;1981-09-01;2009-01-19;2005-07-27;2298.09
N;;69;12;M;HGH;RET;F;229.52;1981-02-01;;2004-12-15;1618.35
N;;38;6;S;HGH;RET;M;397.34;2001-01-01;;2010-12-10;3508.13
N;;57;12;M;HGH;STE;F;340.96;2008-08-12;1986-12-01;2005-03-22;8317.52
N;;48;4;M;HGH;PVE;F;174.19;2010-02-26;2013-09-01;2012-08-23;1944.98
N;;67;5;D;BCR;RET;F;498.54;1998-01-01;;2012-06-18;0.0
N;;39;9;M;HGH;PVE;M;332.33;2000-05-01;2012-07-16;2008-04-23;2705.63
N;;35;11;M;HGH;STE;F;311.11;2001-08-28;2015-02-01;2005-11-23;7293.52
N;;49;13;S;BCR;PVE;M;1586.33;2006-11-06;2013-03-19;2004-04-02;3572.35
N;;65;4;M;HGH;RET;F;171.44;2009-11-10;;2013-03-01;4006.39
N;;67;5;M;HGH;RET;F;219.83;1998-01-01;;2011-08-01;911.25
N;;62;10;M;SEC;RET;M;197.05;1995-01-01;1980-02-18;2007-01-20;121.59
N;;31;1;S;HGH;PVE;M;192.31;1986-06-15;2014-02-01;2015-11-12;291.88
N;;63;3;M;HGH;RET;F;250.24;1994-01-01;;2014-03-24;3669.86
N;;68;10;W;HGH;RET;F;224.13;2003-04-04;;2006-09-28;2916.0
N;;64;5;W;SEC;RET;F;194.01;1987-01-01;;2011-10-25;4190.17
N;;40;12;D;HGH;PVE;M;703.44;2006-01-01;2015-04-23;2004-12-15;8692.16
N;;68;12;M;HGH;RET;F;247.58;1976-01-01;;2004-09-13;4962.04
N;;61;1;M;HGH;STE;M;452.31;1984-01-01;2003-09-01;2015-11-09;310.69
N;;44;3;M;PRS;PVE;M;392.31;1974-01-01;1997-01-01;2013-12-28;119.11
N;;58;1;M;BCR;PVE;M;384.62;1996-08-20;1997-04-04;2015-11-10;1732.24
N;;28;1;S;HGH;PVE;F;248.92;2014-06-10;2015-05-11;2015-11-16;960.25
N;;74;9;M;HGH;RET;M;1085.52;1970-03-01;;2008-03-25;2900.04
N;;69;11;W;HGH;RET;F;219.33;1999-09-12;;2006-01-19;4716.63
N;;59;1;M;HGH;PVE;M;230.77;1958-10-26;1999-10-01;2015-11-12;310.64
N;;43;10;M;BCR;PVE;F;436.79;2006-12-13;2006-07-10;2006-07-18;8317.13
N;;31;6;M;HGH;PVE;M;538.46;1986-05-17;2011-03-01;2011-04-18;2374.15
N;;59;13;W;HGH;PVE;F;209.82;1984-11-24;2010-01-05;2003-11-28;4647.48
N;;31;4;M;HGH;STE;M;449.41;1988-01-23;2010-04-15;2013-01-29;8290.32
N;;47;12;M;HGH;PVE;M;717.18;2002-02-14;2005-01-01;2004-12-22;1745.05
N;;57;11;M;BCR;STE;F;476.24;1960-11-06;2007-09-03;2005-12-28;1150.69
N;;47;10;D;HGH;STE;F;461.54;2007-03-01;1995-07-01;2007-06-27;272.42
N;;42;3;M;BCR;STE;F;354.97;2000-06-01;2002-11-01;2013-07-24;0.0
N;;46;12;M;HGH;PVE;F;300.62;2002-11-01;;2005-04-02;387.32
N;;37;10;S;HGH;PVE;M;400.88;1980-11-04;2013-05-01;2006-09-19;209.21
N;;43;11;M;BCR;STE;F;436.64;2012-10-20;2011-04-01;2005-11-08;587.44
N;;63;10;D;MAS;STE;F;540.01;2008-07-01;1993-06-10;2007-03-16;3187.49
N;;67;10;M;HGH;RET;M;269.19;1976-12-30;;2006-08-18;4954.37
N;;35;12;M;BCR;PVE;M;677.49;1982-03-25;2011-07-01;2005-06-27;2103.27
N;;42;9;S;HGH;OTH;F;11531.73;2010-03-23;;2008-03-27;43291.8
N;;54;11;M;BCR;STE;F;417.26;1998-05-05;2002-10-08;2005-08-24;476.67
N;;71;7;M;BCR;RET;M;411.27;1982-01-01;;2010-06-01;302.67
N;;66;2;M;BCR;RET;F;309.2;1974-01-01;2000-07-31;2015-05-14;348.91
N;;33;8;M;HGH;PVE;M;250.18;1984-08-07;2008-01-01;2009-06-23;4406.73
N;;53;14;W;BCR;STE;F;394.4;1996-05-01;1996-09-02;2003-06-26;0.0
N;;40;2;S;HGH;PVE;M;176.09;1977-04-28;2008-01-01;2014-12-10;1233.47
N;;32;4;M;HGH;STE;M;316.32;1994-11-01;2007-10-14;2012-08-01;1609.87
N;;58;13;M;BCR;PVE;F;1319.01;1996-11-01;2006-02-01;2004-06-22;10865.2
N;;70;6;S;HGH;RET;M;223.37;1994-11-11;;2011-03-12;1641.8
N;;39;11;M;HGH;PVE;M;732.34;1998-08-01;2004-03-01;2005-08-12;2923.44
N;;57;4;M;BCR;PVE;F;965.09;1988-01-01;2012-10-12;2013-04-23;110.84
N;;47;2;D;HGH;PVE;M;230.76;2008-03-01;2012-01-01;2014-08-11;2299.77
N;;64;1;M;HGH;PVE;M;284.62;1975-04-01;2015-04-06;2015-11-09;165.38
N;;70;12;M;HGH;RET;F;244.25;1978-12-27;;2005-06-13;1637.23
N;;63;11;M;BCR;STE;M;394.4;1954-04-17;1984-05-15;2005-10-13;7563.49
N;;52;12;S;BCR;STE;F;972.31;1965-07-19;2004-12-27;2004-12-30;2895.31
N;;44;12;M;HGH;STE;F;313.16;2005-01-12;1993-10-25;2005-03-14;413.11
N;;46;15;M;BCR;STE;M;1524.07;2011-05-01;2009-07-15;2002-02-06;0.0
N;;31;8;S;PRS;PVE;F;163.82;1986-12-03;2013-07-31;2009-06-23;1810.52
N;;65;10;W;HGH;RET;F;240.11;1998-04-01;;2007-05-22;4800.32
N;;51;4;M;HGH;STE;M;374.77;1966-03-15;1985-09-10;2013-02-25;478.2
N;;22;2;S;HGH;STE;F;256.36;2012-01-01;2015-04-24;2015-04-24;6285.4
N;;53;5;M;HGH;PVE;M;165.38;2000-03-01;2011-12-16;2011-12-28;1886.1
N;;27;1;S;HGH;STE;M;430.77;1990-04-17;2015-07-01;2015-11-12;243.37
N;;30;2;S;HGH;PVE;M;567.5;1987-03-06;2014-03-10;2015-01-27;1827.15
N;;60;10;S;HGH;STE;F;203.21;1957-12-01;1990-11-14;2007-05-10;5192.91
N;;65;4;M;HGH;RET;M;238.06;1990-08-25;;2013-06-27;3780.06
N;;53;10;M;HGH;STE;M;610.48;2010-06-01;2005-07-01;2006-08-28;6679.02
N;;65;11;D;BCR;RET;M;235.35;2000-10-25;;2005-09-13;1122.91
N;;65;12;M;SEC;RET;F;194.19;1979-01-01;;2005-03-07;2529.63
N;;35;11;M;HGH;STE;F;229.18;1982-09-03;2001-06-04;2006-02-24;1620.42
N;;43;12;M;PRS;STE;M;389.93;1974-09-30;2004-09-03;2005-06-27;4385.16
N;;35;6;M;HGH;STE;M;383.18;2010-06-01;2004-04-22;2011-05-06;3075.42
N;;40;1;M;HGH;PVE;F;226.92;1984-01-01;2014-01-30;2015-11-21;416.63
N;;64;12;M;BCR;PVE;M;522.27;1976-05-02;2006-04-11;2005-05-12;1971.28
N;;62;14;W;HGH;RET;F;369.32;1994-01-01;;2003-04-05;288.97
N;;42;10;M;HGH;PVE;F;259.28;1998-01-01;2006-10-16;2006-10-19;1952.22
N;;64;1;M;HGH;RET;M;207.69;1990-01-01;2001-02-07;2015-11-21;155.32
N;;26;4;S;HGH;PVE;M;218.64;1991-01-24;2012-06-01;2012-10-18;579.29
N;;62;10;M;HGH;RET;F;180.21;1995-01-01;;2006-08-25;168.24
N;;50;13;M;HGH;PVE;M;230.88;2004-01-01;2007-04-01;2004-04-02;1560.41
N;;64;12;M;HGH;RET;M;281.3;1953-02-03;;2004-07-21;1091.51
N;;62;11;M;HGH;RET;M;216.81;1990-01-01;;2006-06-01;4690.05
N;;67;10;M;HGH;RET;M;253.85;1966-12-31;;2006-12-13;3863.7
N;;59;13;M;BCR;PVE;F;1669.38;1995-12-01;1998-10-01;2003-11-06;908.56
N;;54;4;M;HGH;STE;F;731.06;1986-10-04;1987-03-16;2013-06-20;1336.81
N;;63;14;M;HGH;RET;M;420.58;2004-06-01;;2002-07-09;1291.35
N;;40;1;M;HGH;PVE;F;261.54;2004-03-14;2014-01-01;2015-11-13;218.0
N;;35;8;M;HGH;PVE;F;183.62;2008-01-01;2014-03-01;2008-10-28;545.14
N;;55;6;M;HGH;PVE;M;187.91;1995-05-15;2010-05-01;2010-09-01;2131.61
N;;53;12;M;HGH;PVE;M;323.08;1997-01-14;1995-10-02;2004-11-10;124.25
N;;59;11;M;HGH;PVE;M;263.2;1959-03-05;2006-12-01;2006-03-20;2239.97
N;;44;2;M;HGH;PVE;F;177.07;1997-10-01;2014-04-01;2015-03-10;3777.56
N;;23;1;S;HGH;STE;M;346.15;1994-10-31;2015-04-01;2015-11-20;156.48
N;;35;8;M;BCR;PVE;F;425.17;2013-08-11;2014-01-13;2009-02-19;193.76
N;;62;11;W;HGH;RET;F;402.91;1993-05-01;;2005-12-13;2566.38
N;;43;4;D;HGH;STE;M;468.62;2012-12-01;1998-12-15;2012-07-30;6516.03
